_id,0191,"Agricultura, inclusive o apoio à agricultura e a pós-colheita",1.01150363171,0.00914415823704,0.00670603224325,0.000798155299499,0.001055536516,0.000788581676991,0.0687249384016,0.00449462983567,0.0017554017765,0.00166657081783,0.447359680355,0.00185269758013,0.000923055223522,0.00158142307864,0.000497938712844,0.000496598591018,0.000264473078933,0.000582579934809,0.00226941620748,0.00170896052735,0.000674304216153,0.0177754633851,0.00080965568176,0.000637546613385,0.000112356924658,0.000844247160675,0.000918746443788,0.000929425921689,0.00241318963373,0.000998010989591,0.00304456480244,0.00175595723858,0.000508605887597,0.00654164759953,0.0
1,192,"Pecuária, inclusive o apoio à pecuária",0.00502677300795718005888002011261050938628613948822021484375,1.130325186131930781385790396598167717456817626953125,0.01068901619571992200885546253630309365689754486083984375,0.001311176864296505727158770326923331595025956630706787109375,0.00107120956541312934394427625051093855290673673152923583984375,0.000790230902275713509123888922403011747519485652446746826171875,0.2096023062608342868440303163879434578120708465576171875,0.0060599333816254742635099006520249531604349613189697265625,0.0006858440484295989965357609463580956798978149890899658203125,0.0018498234720390189893268750864763205754570662975311279296875,0.013557539627515942382007807509580743499100208282470703125,0.0026828830968588200656110842601265176199376583099365234375,0.00132472674988182094642230612890898555633611977100372314453125,0.002056030606778557444369592843713689944706857204437255859375,0.00053306718974178318205814353092364399344660341739654541015625,0.0004078558941818042206210737088412088269251398742198944091796875,0.00032533303309020930767225809887577270274050533771514892578125,0.000713318487317760366837882113344448953284882009029388427734375,0.00135283582991385284942376099337479899986647069454193115234375,0.00144600073030860224072846609288944819127209484577178955078125,0.000931603801398304086356372266664038761518895626068115234375,0.042051385284255456131763395433154073543846607208251953125,0.0009849665735313325488908819949074313626624643802642822265625,0.0013627708958827877867847622184171996195800602436065673828125,0.0001534102852005268607070431752248396151117049157619476318359375,0.00116631825042492706136221247703588232980109751224517822265625,0.00123618901052405098274500350186144714825786650180816650390625,0.00192085134032060384119688922766044925083406269550323486328125,0.00516373380372106734192971799757287953980267047882080078125,0.0023757338757233793270773336558931987383402884006500244140625,0.006923769763970694622601254053506636410020291805267333984375,0.0038965347019183325938396222909432253800332546234130859375,0.001051616214268587257141263080484350211918354034423828125,0.01314954251088415633497152867903423612006008625030517578125,0
2,280,Produção florestal; pesca e aquicultura,0.00159253681099185188073386054696811697795055806636810302734375,0.00115814247448046796218346088380712899379432201385498046875,1.102279976063284205878289867541752755641937255859375,0.0003285532077889589280296489537391835256130434572696685791015625,0.000405542097377618719102054800629275632672943174839019775390625,0.000445108461422051115800868625882458218256942927837371826171875,0.00710015078009305390660532708579921745695173740386962890625,0.000711356226626037499959076537692226338549517095088958740234375,0.00790481167302727570633802400834611034952104091644287109375,0.014515189383008920975814959319905028678476810455322265625,0.0010405319378733479153409380302264253259636461734771728515625,0.0034636724719889050959353848924138219445012509822845458984375,0.00138338617349440082433809084960785185103304684162139892578125,0.00647581779579991211048817234541274956427514553070068359375,0.000780275642799638257697536491974688033224083483219146728515625,0.000493277729349322880368633459369220872758887708187103271484375,0.0000899724178680997807057428961030609571025706827640533447265625,0.00063739420937659039580192033014327535056509077548980712890625,0.00031223978404833967019438301093714471790008246898651123046875,0.0003506402321593759152836000669850591293652541935443878173828125,0.00042609244935000348090958777191872286493889987468719482421875,0.005307493011074341897337358631148163112811744213104248046875,0.0003842237217011459991626576293555217489483766257762908935546875,0.0002562429592407326392998478947760077062412165105342864990234375,0.000091455091730073553662160035226946774855605326592922210693359375,0.00060829886408274237881432799923686616239137947559356689453125,0.00042681081405899069618203878206941226380877196788787841796875,0.0003363033062867833524779703768814442810253240168094635009765625,0.00122949010228601426052141842859555254108272492885589599609375,0.000507984377557002216886650192151364535675384104251861572265625,0.00122731935789584397332452336826236205524764955043792724609375,0.0006191155099149491837506875668850625515915453433990478515625,0.0001960163990239083991497237580148294000537134706974029541015625,0.001564466344558558368038614361239524441771209239959716796875,0
3,580,Extração de carvão mineral e de minerais não-metálicos e metálicos não ferrosos,0.000880193726668420349523724866003249189816415309906005859375,0.00062855196859856418169221203839924783096648752689361572265625,0.000385499576292366234568642635593960221740417182445526123046875,1.0230076088055033434187635066336952149868011474609375,0.006263482348452445620801132264432453666813671588897705078125,0.0011109302470833069299838147259151810430921614170074462890625,0.00074896440649413671165890438174983501085080206394195556640625,0.00014332697587971028239071935583837102967663668096065521240234375,0.00151294915300622030175647925176463104435242712497711181640625,0.00043595863973439215842409222290143588907085359096527099609375,0.0010983414801174775331238375741804702556692063808441162109375,0.01220982288714037890253738538604011409915983676910400390625,0.0428455249040689267747694657373358495533466339111328125,0.06101216104163730002962751086670323275029659271240234375,0.005036411088760211172965508552579194656573235988616943359375,0.0033750166501698600045322518070634032483212649822235107421875,0.00201466895496004751164864643442342639900743961334228515625,0.0077707888224011444078254129408378503285348415374755859375,0.0003478729283640776622117674055090219553676433861255645751953125,0.00023177011075809235266832752930810102043324150145053863525390625,0.000569233438226987727669159422561051542288623750209808349609375,0.000246326448302038015190917885632870820700190961360931396484375,0.000531551022836744871923053690210281274630688130855560302734375,0.00011208490192569862931547264306431088698445819318294525146484375,0.001629122224335872136380398700339355855248868465423583984375,0.000346208938480468552019442274314542373758740723133087158203125,0.000254008831849150229324763028415645749191753566265106201171875,0.000127504381971422554344075539489722359576262533664703369140625,0.00014681324905381365627209111490714121828204952180385589599609375,0.000205713448064554697662653648393416006001643836498260498046875,0.0002862542704305106136021541463065887000993825495243072509765625,0.00014897146942814316092178195116701999722863547503948211669921875,0.000108401114549284264035843017293103685005917213857173919677734375,0.000282744149735014780981667836812221139553003013134002685546875,0
4,680,"Extração de petróleo e gás, inclusive as atividades de apoio",0.00060043907557300545650702527922248918912373483180999755859375,0.00025686296885141083647108306564632584922946989536285400390625,0.0001729284212367170384637427016372157595469616353511810302734375,0.0002262343467970303451629321411786577300517819821834564208984375,1.0484592527989577970259915673523209989070892333984375,0.0023813746326110589272839757057909082504920661449432373046875,0.00056114556687041788375636119923228761763311922550201416015625,0.0002039023631589357578829113659679705961025319993495941162109375,0.000303193832663545097261259542165134917013347148895263671875,0.002136073104908747972985327834294366766698658466339111328125,0.00073662541771028441396629293791420423076488077640533447265625,0.0039869866974171670748194884481563349254429340362548828125,0.0028753118351188262750983692939144020783714950084686279296875,0.0026476017161135415901862533161192914121784269809722900390625,0.000800137965288406850968006001068033583578653633594512939453125,0.0002811521722678064186436153182313546494697220623493194580078125,0.0064406524718043541011258668049777043052017688751220703125,0.000342279376954483381852167855896595938247628509998321533203125,0.0002897827146599193351601819745866350785945542156696319580078125,0.0001422448072128488388322919977468927754671312868595123291015625,0.0003456609367971829791486848559856071005924604833126068115234375,0.0001252730768625370783540817765100428005098365247249603271484375,0.0001241731820467405753884160279909565360867418348789215087890625,0.000094724047721647715455083049729267941074795089662075042724609375,0.000078015381506072695541077754999292892534867860376834869384765625,0.0002696390703042326618572854801669791413587518036365509033203125,0.0002859307461384742970848804599626191702554933726787567138671875,0.00010833106018445155566305715399977316337754018604755401611328125,0.00012957004229986325929448176541569637265638448297977447509765625,0.00026959963419479469372286306594332927488721907138824462890625,0.00019149566778068889509600847276260537910275161266326904296875,0.00015580925961239711660492879286010747819091193377971649169921875,0.000084980889624276781846475004034147104903240688145160675048828125,0.00021735022820411724884560877857353489162051118910312652587890625,0
5,791,"Extração de minério de ferro, inclusive beneficiamentos e a aglomeração",0.0000472470843981225884010248516897689796678605489432811737060546875,0.00002821575243356250171380093794137877694083726964890956878662109375,0.000039721696898479118167761547919525355609948746860027313232421875,0.00105926812215424042719347230701032458455301821231842041015625,0.0019845425251195348247124083940207128762267529964447021484375,1.028571579255304957456473857746459543704986572265625,0.000082377447695140156827715849363613642708514817059040069580078125,0.000043071823949309274819075010753977039712481200695037841796875,0.0011225053365873836029587007345753590925596654415130615234375,0.0001400555506530314596458364206910118809901177883148193359375,0.00003574638072217388635488932724371125004836358129978179931640625,0.0003328056430581663774868894645209138616337440907955169677734375,0.00160188326684283723240487251615604691323824226856231689453125,0.09675109424765836185766687549403286539018154144287109375,0.00727127311910765426750113959997179335914552211761474609375,0.00407253434626293590870016458893587696366012096405029296875,0.00020161142188284843072311469658330906895571388304233551025390625,0.00172239957404254971466694978943223759415559470653533935546875,0.0001807810778253952465992326903432285689632408320903778076171875,0.000142162172695677459059726555068436937290243804454803466796875,0.00013122787064318822310149403875811913167126476764678955078125,0.0000357969975698752031754469593582967945621930994093418121337890625,0.00016546947007579069534310978184521445655263960361480712890625,0.00002946912033653412851482746026565706642941222526133060455322265625,0.000053267712476884161655783789246498827196774072945117950439453125,0.0003042025507554009197165589828415477313683368265628814697265625,0.0000586340494371646633983870267048388313924078829586505889892578125,0.000032655240222859092925032642451554920626222155988216400146484375,0.0000314186857415809606629795991405984523225924931466579437255859375,0.00002878108088190911201839465582974497692703153006732463836669921875,0.0001027541077148930344364874400753251393325626850128173828125,0.0000379787663431293640177964510140640186364180408418178558349609375,0.0000363328371292402329249295045432432971210801042616367340087890625,0.0000615980361436206506377255553985605729394592344760894775390625,0
6,1000,Alimentos e bebidas,0.007795181186318983664051973647701743175275623798370361328125,0.0706815755458959082968561915549798868596553802490234375,0.047570308992605024600575092108556418679654598236083984375,0.003984076829153829386875873552753546391613781452178955078125,0.0030094512996547699741622938773843998205848038196563720703125,0.0027417215007667946995162377987753643537871539592742919921875,1.174226389470206743936842030961997807025909423828125,0.03281272062981148429638977859212900511920452117919921875,0.001687117791128804090983184238439207547344267368316650390625,0.00740133463279446686400309118880613823421299457550048828125,0.040208802754395679690535558847841457463800907135009765625,0.011920615370973004776278258987076696939766407012939453125,0.00167462887015827101289122680327636771835386753082275390625,0.002536041452434584751729484963789218454621732234954833984375,0.0016313627324886677272264279281444032676517963409423828125,0.0011427914068618087728435028793683159165084362030029296875,0.000880466836554628083134910188078947612666524946689605712890625,0.0017201446458564111606504010154594652703963220119476318359375,0.0048786613029158897025805430303080356679856777191162109375,0.00496972714142925910130177413748242543078958988189697265625,0.0034107534574171565443234666048510916880331933498382568359375,0.12336211302000608946993764902799739502370357513427734375,0.0033612232661675441568183142493353443569503724575042724609375,0.004316830190342825501748080796460271812975406646728515625,0.0004389406430553219047412116804451898133265785872936248779296875,0.0037455917167097236251949166074837194173596799373626708984375,0.003658911788969769658674824341915154946036636829376220703125,0.0068841980442892920788455768388303113169968128204345703125,0.021461286309557230100875102607460576109588146209716796875,0.00884652348372262642417496181224123574793338775634765625,0.02708748381720745002088079900204320438206195831298828125,0.01377864806926351777527361974762243335135281085968017578125,0.004808432891732613602420176590612754807807505130767822265625,0.04382622833710798915252127017083694227039813995361328125,0
7,1300,"Fabricação de produtos têxteis, artefatos do vestuário  e acessórios, artefatos de couro e calçados",0.000695740757649727058209432328794719069264829158782958984375,0.0000410507094888774401084639842363088746424182318150997161865234375,0.00009316133928733327969340383134522198815830051898956298828125,0.002221249752662084360477212641171718132682144641876220703125,0.0004522959099961312563580040357891220992314629256725311279296875,0.00018971252758682850239786710222489318766747601330280303955078125,0.00012255707632590832054965412911684552454971708357334136962890625,1.0312576846759053950108864228241145610809326171875,0.0016029390427862340307019195506654796190559864044189453125,0.0002234101583927045552545320727944044847390614449977874755859375,0.0003351587647018242749862027007878850781708024442195892333984375,0.0003260838461639133122917100227056153016746975481510162353515625,0.00020068974948266669997183619944536303592030890285968780517578125,0.00023859903040908576887790815135304001159965991973876953125,0.0001117088056858250443188762535129399111610837280750274658203125,0.0004004033700131771835069305343068890579161234200000762939453125,0.000105540595880759973160777087652917316518141888082027435302734375,0.0001513222049259418423849954393745065317489206790924072265625,0.000115919689239752957631533758497965891365311108529567718505859375,0.000621046514827068986235036884835380988079123198986053466796875,0.0004324925635549721979720982911743476506671868264675140380859375,0.000161020437614715406816900955533355954685248434543609619140625,0.00018914116224010005446777571425087671741493977606296539306640625,0.00014390955135381008141333414318552286204067058861255645751953125,0.0000363373264722323128573557016185446855160989798605442047119140625,0.0002404398017151605196524422058956815817509777843952178955078125,0.000546849777437343419726756277299273278913460671901702880859375,0.00005425766087920429994913285032254179895971901714801788330078125,0.0001893697361340670559486099033819073156337253749370574951171875,0.000061559896521394148467647144951087057052063755691051483154296875,0.0000883255015133059735200904416529965601512230932712554931640625,0.0000452825986524950328533482835080548056794214062392711639404296875,0.00068800801950172373912251178040833110571838915348052978515625,0.00132562062572808459122442048538914605160243809223175048828125,0
8,1600,"Fabricação de produtos da madeira, móveis e das indústrias diversas",0.0005780153712978144085743448243874809122644364833831787109375,0.000244718050843629217165620115537194578791968524456024169921875,0.000359414716893097685619651304733679353375919163227081298828125,0.0008298949353959003509551006771971515263430774211883544921875,0.00126250554642127923825334345764304089243523776531219482421875,0.002562052328430819425619802132132463157176971435546875,0.00100394577027640538764707844876511444454081356525421142578125,0.0025475848477360123374435563192719200742430984973907470703125,1.0677577267437523556026235382887534797191619873046875,0.0034234857333013241596775255715101593523286283016204833984375,0.0004526055247970118037247055919891636222018860280513763427734375,0.00090321250471962094032163381740474505932070314884185791015625,0.0012898227518662766337420588769191454048268496990203857421875,0.0014791064917097297877479622485452637192793190479278564453125,0.0014970619713128544177316303631641858373768627643585205078125,0.007083766675595255975228514699892912176437675952911376953125,0.00076480118606053683512346896833378195879049599170684814453125,0.0038293989182689009385940348551002898602746427059173583984375,0.0025815262726338801015091295454340070136822760105133056640625,0.0015928255699829822235324972012904254370369017124176025390625,0.00454526322986258633773726245408397517167031764984130859375,0.0003262673487970016287552932343629663591855205595493316650390625,0.00934896136542366466837261640421274933032691478729248046875,0.00175787330666872456015614734070595659432001411914825439453125,0.00212603195640838522895155193737082299776375293731689453125,0.005592427682527091777064942590413920697756111621856689453125,0.0034773517610505919571417532409896011813543736934661865234375,0.000576446507925985223742826324411225868971087038516998291015625,0.00094211523351661022492031793973410458420403301715850830078125,0.00068383648393384737114442106786782460403628647327423095703125,0.001383094530398524223124834264808669104240834712982177734375,0.0026575182787249578171551167571351470542140305042266845703125,0.008576444802022818725273367590489215217530727386474609375,0.002841024145609613062168907759996727691031992435455322265625,0
9,1700,"Fabricação de celulose, papel e produtos de papel",0.005558648236761436212116649357994901947677135467529296875,0.00823801791729440908984560820726983365602791309356689453125,0.0031624283877069460889364105327103970921598374843597412109375,0.004739082350585920033747555635272874496877193450927734375,0.008328755539462322221577750269716489128768444061279296875,0.0223384629998395790873022548339577042497694492340087890625,0.0192202452143525638617038708844120264984667301177978515625,0.02395641173056493877790984470266266725957393646240234375,0.052048127442810683540574956396085326559841632843017578125,1.196116195775955848290550420642830431461334228515625,0.004442435958604781277847539655567743466235697269439697265625,0.0356473566874126734926875315068173222243785858154296875,0.06037962889963897905598599891163758002221584320068359375,0.0084558017413975672393888771694037131965160369873046875,0.0181809402589929898497178584193534334190189838409423828125,0.00959555952168698357562792722319500171579420566558837890625,0.00225323271649576460651243081656502909027040004730224609375,0.0084783635827950266927732769772774190641939640045166015625,0.00830935901358122348814294610974684474058449268341064453125,0.01340460842299950883216297370381653308868408203125,0.0233210984336216543832964731564061366952955722808837890625,0.00721954847554840371814943722483803867362439632415771484375,0.0151370688242522290212210833715289481915533542633056640625,0.006977464199639953068565745297746616415679454803466796875,0.0039817227582928209350665582633155281655490398406982421875,0.033580560668156698989061936799771501682698726654052734375,0.0201662009846803776114132489283292670734226703643798828125,0.0019761741359559936714873629171052016317844390869140625,0.005519000731624717874523877725323472986929118633270263671875,0.007723680536534111538971014709886730997823178768157958984375,0.003937188222566778694755385004100389778614044189453125,0.005627776910649764062488653593163689947687089443206787109375,0.005187806666718051094855379545833784504793584346771240234375,0.01200580655739433809381377926683853729628026485443115234375,0
